910	1	43	18	21
911	1	43	18	22
912	1	43	18	23
913	1	43	19	17
914	1	43	19	18
915	1	43	19	19
916	1	43	19	20
917	1	43	19	21
918	1	43	19	22
919	1	43	19	23
920	1	43	20	17
921	1	43	20	18
922	1	43	20	19
923	1	43	20	20
924	1	43	20	21
925	1	43	20	22
926	1	43	20	23
927	1	43	21	17
928	1	43	21	18
929	1	43	21	19
930	1	43	21	20
931	1	43	21	21
932	1	43	21	22
933	1	43	21	23
934	1	43	22	17
935	1	43	22	18
936	1	43	22	19
937	1	43	22	20
938	1	43	22	21
939	1	43	22	22
940	1	43	22	23
941	1	43	23	18
942	1	43	23	19
943	1	43	23	20
944	1	43	23	21
945	1	43	23	22
946	1	44	18	18
947	1	44	18	19
948	1	44	18	20
949	1	44	18	21
950	1	44	18	22
951	1	44	19	18
952	1	44	19	19
953	1	44	19	20
954	1	44	19	21
955	1	44	19	22
956	1	44	20	18
957	1	44	20	19
958	1	44	20	20
959	1	44	20	21
960	1	44	20	22
961	1	44	21	18
962	1	44	21	19
963	1	44	21	20
964	1	44	21	21
965	1	44	21	22
966	1	44	22	18
967	1	44	22	19
968	1	44	22	20
969	1	44	22	21
970	1	44	22	22
486	1	16	38	18
487	1	16	38	19
488	1	16	38	20
489	1	16	38	21
490	1	16	38	22
491	1	16	39	18
492	1	16	39	19
493	1	16	39	20
494	1	16	39	21
495	1	16	39	22
496	1	16	40	18
497	1	16	40	19
498	1	16	40	20
499	1	16	40	21
500	1	16	40	22
501	1	16	41	18
502	1	16	41	19
503	1	16	41	20
504	1	16	41	21
505	1	16	41	22
506	1	16	42	18
507	1	16	42	19
508	1	16	42	20
509	1	16	42	21
510	1	16	42	22
511	1	17	37	18
512	1	17	37	19
513	1	17	37	20
514	1	17	37	21
515	1	17	37	22
516	1	17	38	17
517	1	17	38	18
518	1	17	38	19
519	1	17	38	20
520	1	17	38	21
521	1	17	38	22
522	1	17	38	23
523	1	17	39	17
524	1	17	39	18
525	1	17	39	19
526	1	17	39	20
527	1	17	39	21
528	1	17	39	22
529	1	17	39	23
530	1	17	40	17
531	1	17	40	18
532	1	17	40	19
533	1	17	40	20
534	1	17	40	21
535	1	17	40	22
536	1	17	40	23
537	1	17	41	17
538	1	17	41	18
539	1	17	41	19
540	1	17	41	20
541	1	17	41	21
542	1	17	41	22
543	1	17	41	23
544	1	17	42	17
545	1	17	42	18
546	1	17	42	19
547	1	17	42	20
548	1	17	42	21
549	1	17	42	22
550	1	17	42	23
551	1	17	43	18
552	1	17	43	19
553	1	17	43	20
554	1	17	43	21
555	1	17	43	22
556	1	18	36	18
557	1	18	36	19
558	1	18	36	20
559	1	18	36	21
560	1	18	36	22
561	1	18	37	17
562	1	18	37	18
563	1	18	37	19
564	1	18	37	20
565	1	18	37	21
566	1	18	37	22
567	1	18	37	23
568	1	18	38	16
569	1	18	38	17
570	1	18	38	18
571	1	18	38	19
572	1	18	38	20
573	1	18	38	21
574	1	18	38	22
575	1	18	38	23
576	1	18	38	24
577	1	18	39	16
578	1	18	39	17
579	1	18	39	18
580	1	18	39	19
581	1	18	39	20
582	1	18	39	21
583	1	18	39	22
584	1	18	39	23
585	1	18	39	24
586	1	18	40	16
587	1	18	40	17
588	1	18	40	18
589	1	18	40	19
590	1	18	40	20
591	1	18	40	21
592	1	18	40	22
593	1	18	40	23
594	1	18	40	24
595	1	18	41	16
596	1	18	41	17
597	1	18	41	18
598	1	18	41	19
599	1	18	41	20
600	1	18	41	21
601	1	18	41	22
602	1	18	41	23
603	1	18	41	24
604	1	18	42	16
605	1	18	42	17
606	1	18	42	18
607	1	18	42	19
608	1	18	42	20
609	1	18	42	21
610	1	18	42	22
611	1	18	42	23
612	1	18	42	24
613	1	18	43	17
614	1	18	43	18
615	1	18	43	19
616	1	18	43	20
617	1	18	43	21
618	1	18	43	22
619	1	18	43	23
620	1	18	44	18
621	1	18	44	19
622	1	18	44	20
623	1	18	44	21
624	1	18	44	22
625	1	19	36	18
626	1	19	36	19
627	1	19	36	20
628	1	19	36	21
629	1	19	36	22
630	1	19	37	17
631	1	19	37	18
632	1	19	37	19
633	1	19	37	20
634	1	19	37	21
635	1	19	37	22
636	1	19	37	23
637	1	19	38	16
638	1	19	38	17
639	1	19	38	18
640	1	19	38	19
641	1	19	38	20
642	1	19	38	21
643	1	19	38	22
644	1	19	38	23
645	1	19	38	24
646	1	19	39	16
647	1	19	39	17
648	1	19	39	18
649	1	19	39	19
650	1	19	39	20
651	1	19	39	21
652	1	19	39	22
653	1	19	39	23
654	1	19	39	24
655	1	19	40	16
656	1	19	40	17
657	1	19	40	18
658	1	19	40	19
659	1	19	40	20
660	1	19	40	21
661	1	19	40	22
662	1	19	40	23
663	1	19	40	24
664	1	19	41	16
665	1	19	41	17
666	1	19	41	18
667	1	19	41	19
668	1	19	41	20
669	1	19	41	21
670	1	19	41	22
671	1	19	41	23
672	1	19	41	24
673	1	19	42	16
674	1	19	42	17
675	1	19	42	18
676	1	19	42	19
677	1	19	42	20
678	1	19	42	21
679	1	19	42	22
680	1	19	42	23
681	1	19	42	24
682	1	19	43	17
683	1	19	43	18
684	1	19	43	19
685	1	19	43	20
686	1	19	43	21
687	1	19	43	22
688	1	19	43	23
689	1	19	44	18
690	1	19	44	19
691	1	19	44	20
692	1	19	44	21
693	1	19	44	22
694	1	20	36	18
695	1	20	36	19
696	1	20	36	20
697	1	20	36	21
698	1	20	36	22
699	1	20	37	17
700	1	20	37	18
701	1	20	37	19
702	1	20	37	20
703	1	20	37	21
704	1	20	37	22
705	1	20	37	23
706	1	20	38	16
707	1	20	38	17
708	1	20	38	18
709	1	20	38	19
710	1	20	38	20
711	1	20	38	21
712	1	20	38	22
713	1	20	38	23
714	1	20	38	24
715	1	20	39	16
716	1	20	39	17
717	1	20	39	18
718	1	20	39	19
719	1	20	39	20
720	1	20	39	21
721	1	20	39	22
722	1	20	39	23
723	1	20	39	24
724	1	20	40	16
725	1	20	40	17
726	1	20	40	18
727	1	20	40	19
728	1	20	40	20
729	1	20	40	21
730	1	20	40	22
731	1	20	40	23
732	1	20	40	24
733	1	20	41	16
734	1	20	41	17
735	1	20	41	18
736	1	20	41	19
737	1	20	41	20
738	1	20	41	21
739	1	20	41	22
740	1	20	41	23
741	1	20	41	24
742	1	20	42	16
743	1	20	42	17
744	1	20	42	18
745	1	20	42	19
746	1	20	42	20
747	1	20	42	21
748	1	20	42	22
749	1	20	42	23
750	1	20	42	24
751	1	20	43	17
752	1	20	43	18
753	1	20	43	19
754	1	20	43	20
755	1	20	43	21
756	1	20	43	22
757	1	20	43	23
758	1	20	44	18
759	1	20	44	19
760	1	20	44	20
761	1	20	44	21
762	1	20	44	22
763	1	21	36	18
764	1	21	36	19
765	1	21	36	20
766	1	21	36	21
767	1	21	36	22
768	1	21	37	17
769	1	21	37	18
770	1	21	37	19
771	1	21	37	20
772	1	21	37	21
773	1	21	37	22
774	1	21	37	23
775	1	21	38	16
776	1	21	38	17
777	1	21	38	18
778	1	21	38	19
779	1	21	38	20
780	1	21	38	21
781	1	21	38	22
782	1	21	38	23
783	1	21	38	24
784	1	21	39	16
785	1	21	39	17
786	1	21	39	18
787	1	21	39	19
788	1	21	39	20
789	1	21	39	21
790	1	21	39	22
791	1	21	39	23
792	1	21	39	24
793	1	21	40	16
794	1	21	40	17
795	1	21	40	18
796	1	21	40	19
797	1	21	40	20
798	1	21	40	21
799	1	21	40	22
800	1	21	40	23
801	1	21	40	24
802	1	21	41	16
803	1	21	41	17
804	1	21	41	18
805	1	21	41	19
806	1	21	41	20
807	1	21	41	21
808	1	21	41	22
809	1	21	41	23
810	1	21	41	24
811	1	21	42	16
812	1	21	42	17
813	1	21	42	18
814	1	21	42	19
815	1	21	42	20
816	1	21	42	21
817	1	21	42	22
818	1	21	42	23
819	1	21	42	24
820	1	21	43	17
821	1	21	43	18
822	1	21	43	19
823	1	21	43	20
824	1	21	43	21
825	1	21	43	22
826	1	21	43	23
827	1	21	44	18
828	1	21	44	19
829	1	21	44	20
830	1	21	44	21
831	1	21	44	22
832	1	22	36	18
833	1	22	36	19
834	1	22	36	20
835	1	22	36	21
836	1	22	36	22
837	1	22	37	17
838	1	22	37	18
839	1	22	37	19
840	1	22	37	20
841	1	22	37	21
842	1	22	37	22
843	1	22	37	23
844	1	22	38	16
845	1	22	38	17
846	1	22	38	18
847	1	22	38	19
848	1	22	38	20
849	1	22	38	21
850	1	22	38	22
851	1	22	38	23
852	1	22	38	24
853	1	22	39	16
